person_age,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25.0,Bachelor,23627.0,4,MORTGAGE,3000.0,EDUCATION,0.13,2.0,649,No,1
26.0,Bachelor,68198.0,4,RENT,22000.0,MEDICAL,0.32,3.0,645,No,1
22.0,HighSchool,85089.0,0,RENT,22000.0,EDUCATION,0.26,4.0,537,No,1
22.0,Bachelor,80358.0,0,RENT,22000.0,EDUCATION,0.27,2.0,635,No,1
22.0,Master,23497.0,0,OWN,3625.0,MEDICAL,0.15,3.0,557,No,1
21.0,Associate,23543.0,0,OWN,6000.0,MEDICAL,0.25,3.0,631,No,1
24.0,Bachelor,23667.0,3,OWN,7400.0,MEDICAL,0.31,2.0,662,No,1
25.0,Associate,23719.0,2,OWN,4000.0,DEBTCONSOLIDATION,0.17,3.0,667,No,1
25.0,Master,94168.0,3,RENT,22000.0,PERSONAL,0.23,3.0,719,No,1
25.0,Master,99394.0,1,RENT,22000.0,EDUCATION,0.22,2.0,646,No,1
21.0,HighSchool,23504.0,0,MORTGAGE,3500.0,DEBTCONSOLIDATION,0.15,3.0,646,No,1
22.0,Bachelor,24148.0,1,MORTGAGE,4950.0,PERSONAL,0.2,2.0,594,No,1
25.0,Bachelor,69353.0,1,RENT,21700.0,PERSONAL,0.31,2.0,664,No,1
24.0,HighSchool,65946.0,0,RENT,21600.0,VENTURE,0.33,2.0,605,No,1
23.0,HighSchool,68677.0,0,RENT,21600.0,MEDICAL,0.31,4.0,646,No,1
26.0,Associate,76687.0,3,RENT,21600.0,DEBTCONSOLIDATION,0.28,3.0,655,No,1
22.0,HighSchool,94523.0,0,RENT,21600.0,DEBTCONSOLIDATION,0.23,3.0,679,No,1
24.0,Associate,24420.0,2,MORTGAGE,7000.0,HOMEIMPROVEMENT,0.29,4.0,694,No,1
25.0,HighSchool,23948.0,3,OWN,3000.0,EDUCATION,0.13,4.0,587,No,1
24.0,Associate,71718.0,2,RENT,21500.0,MEDICAL,0.3,3.0,620,No,1
24.0,Master,84999.0,0,RENT,21500.0,HOMEIMPROVEMENT,0.25,3.0,701,No,1
25.0,HighSchool,73404.0,4,RENT,21450.0,EDUCATION,0.29,4.0,671,No,1
22.0,HighSchool,38473.0,0,RENT,21250.0,DEBTCONSOLIDATION,0.55,3.0,599,No,1
25.0,Associate,57546.0,3,RENT,21250.0,VENTURE,0.37,2.0,610,No,1
25.0,Bachelor,62422.0,4,RENT,21250.0,VENTURE,0.34,2.0,588,No,1
22.0,Bachelor,23993.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,0.21,2.0,691,No,1
22.0,HighSchool,64732.0,0,RENT,21250.0,MEDICAL,0.33,3.0,645,No,1
26.0,Associate,23955.0,2,OWN,9250.0,EDUCATION,0.39,2.0,618,No,1
24.0,Bachelor,68154.0,2,RENT,21250.0,VENTURE,0.31,3.0,672,No,1
24.0,Associate,79138.0,2,RENT,21250.0,EDUCATION,0.27,4.0,650,No,1
21.0,HighSchool,42536.0,0,RENT,21000.0,VENTURE,0.49,4.0,687,No,1
22.0,Associate,23888.0,0,MORTGAGE,1400.0,HOMEIMPROVEMENT,0.06,4.0,535,No,1
23.0,Associate,24013.0,0,MORTGAGE,3000.0,MEDICAL,0.12,4.0,604,No,1
26.0,Bachelor,48929.0,6,RENT,21000.0,MEDICAL,0.43,4.0,601,No,1
26.0,Bachelor,51379.0,5,RENT,21000.0,MEDICAL,0.41,4.0,666,No,1
23.0,HighSchool,76364.0,0,RENT,21000.0,MEDICAL,0.27,2.0,645,No,1
26.0,Bachelor,24297.0,3,MORTGAGE,4000.0,VENTURE,0.16,4.0,678,No,1
22.0,Bachelor,71599.0,0,RENT,21000.0,PERSONAL,0.29,3.0,644,No,1
26.0,Associate,79163.0,3,RENT,21000.0,DEBTCONSOLIDATION,0.27,3.0,627,No,1
22.0,Master,23973.0,0,MORTGAGE,5000.0,MEDICAL,0.21,3.0,571,No,1
25.0,HighSchool,75181.0,4,RENT,21000.0,MEDICAL,0.28,4.0,546,No,1
26.0,Bachelor,98366.0,4,RENT,21000.0,EDUCATION,0.21,3.0,702,No,1
25.0,Associate,120885.0,4,RENT,21000.0,PERSONAL,0.17,3.0,637,No,1
26.0,Associate,24183.0,5,OTHER,7500.0,PERSONAL,0.31,2.0,621,No,1
21.0,HighSchool,23664.0,1,MORTGAGE,6250.0,DEBTCONSOLIDATION,0.26,3.0,637,No,1
21.0,Associate,24468.0,0,MORTGAGE,15000.0,EDUCATION,0.61,2.0,548,No,1
26.0,HighSchool,61015.0,2,RENT,20500.0,VENTURE,0.34,3.0,676,No,1
23.0,Bachelor,65613.0,0,RENT,20375.0,PERSONAL,0.31,2.0,518,No,1
26.0,HighSchool,32325.0,4,RENT,20050.0,EDUCATION,0.62,2.0,652,No,1
24.0,Associate,40881.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.49,3.0,600,No,1
24.0,Master,43287.0,0,RENT,20000.0,MEDICAL,0.46,4.0,600,No,1
25.0,Bachelor,46375.0,2,RENT,20000.0,MEDICAL,0.43,4.0,654,No,1
23.0,HighSchool,39416.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.51,4.0,593,No,1
25.0,Associate,46636.0,2,RENT,20000.0,MEDICAL,0.43,2.0,614,No,1
25.0,Bachelor,47473.0,3,RENT,20000.0,PERSONAL,0.42,4.0,633,No,1
23.0,HighSchool,40632.0,0,RENT,20000.0,EDUCATION,0.49,2.0,649,No,1
25.0,Associate,41468.0,2,RENT,20000.0,HOMEIMPROVEMENT,0.48,4.0,591,No,1
24.0,HighSchool,48897.0,2,RENT,20000.0,PERSONAL,0.41,3.0,656,No,1
21.0,Bachelor,44226.0,0,RENT,20000.0,MEDICAL,0.45,2.0,637,No,1
25.0,Associate,51210.0,4,RENT,20000.0,EDUCATION,0.39,4.0,645,No,1
22.0,HighSchool,51305.0,1,RENT,20000.0,VENTURE,0.39,4.0,602,No,1
22.0,HighSchool,45716.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.44,3.0,447,No,1
25.0,Bachelor,46683.0,3,RENT,20000.0,MEDICAL,0.43,4.0,636,No,1
22.0,Associate,54870.0,0,RENT,20000.0,EDUCATION,0.36,4.0,631,No,1
23.0,Associate,55291.0,3,RENT,20000.0,PERSONAL,0.36,2.0,632,No,1
24.0,HighSchool,54919.0,4,RENT,20000.0,MEDICAL,0.36,2.0,670,No,1
22.0,HighSchool,54899.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.36,3.0,650,No,1
24.0,Associate,47903.0,0,RENT,20000.0,MEDICAL,0.42,2.0,665,No,1
24.0,Associate,56744.0,0,RENT,20000.0,EDUCATION,0.35,2.0,582,No,1
22.0,Associate,58440.0,0,RENT,20000.0,VENTURE,0.34,3.0,656,No,1
22.0,Associate,51628.0,0,RENT,20000.0,PERSONAL,0.39,3.0,635,No,1
22.0,HighSchool,58859.0,1,RENT,20000.0,VENTURE,0.34,4.0,672,No,1
23.0,Master,60235.0,4,RENT,20000.0,EDUCATION,0.33,4.0,615,No,1
25.0,Bachelor,61114.0,1,RENT,20000.0,DEBTCONSOLIDATION,0.33,3.0,639,No,1
25.0,Bachelor,60990.0,1,RENT,20000.0,EDUCATION,0.33,2.0,691,No,1
22.0,Bachelor,61072.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.33,2.0,681,No,1
22.0,Associate,53980.0,0,RENT,20000.0,EDUCATION,0.37,4.0,688,No,1
24.0,Bachelor,61918.0,2,RENT,20000.0,MEDICAL,0.32,3.0,672,No,1
25.0,Bachelor,62299.0,3,RENT,20000.0,HOMEIMPROVEMENT,0.32,3.0,680,No,1
24.0,Master,62192.0,3,RENT,20000.0,VENTURE,0.32,3.0,640,No,1
22.0,Bachelor,62045.0,0,RENT,20000.0,EDUCATION,0.32,3.0,629,No,1
22.0,Bachelor,62350.0,1,RENT,20000.0,EDUCATION,0.32,2.0,677,No,1
24.0,Associate,62508.0,0,RENT,20000.0,VENTURE,0.32,4.0,571,No,1
25.0,HighSchool,63607.0,2,RENT,20000.0,VENTURE,0.31,3.0,647,No,1
25.0,Associate,63921.0,3,RENT,20000.0,EDUCATION,0.31,4.0,568,No,1
22.0,Bachelor,56273.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.36,4.0,700,No,1
24.0,HighSchool,63481.0,3,RENT,20000.0,EDUCATION,0.32,2.0,633,No,1
25.0,HighSchool,56451.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.35,2.0,646,No,1
24.0,Associate,63897.0,0,RENT,20000.0,HOMEIMPROVEMENT,0.31,3.0,614,No,1
22.0,HighSchool,57193.0,0,RENT,20000.0,MEDICAL,0.35,3.0,532,No,1
22.0,Associate,65874.0,0,RENT,20000.0,EDUCATION,0.3,4.0,617,No,1
23.0,Associate,58705.0,3,RENT,20000.0,MEDICAL,0.34,4.0,603,No,1
23.0,HighSchool,58236.0,2,RENT,20000.0,MEDICAL,0.34,3.0,588,No,1
23.0,Associate,65738.0,0,RENT,20000.0,VENTURE,0.3,4.0,668,No,1
24.0,HighSchool,59765.0,2,RENT,20000.0,MEDICAL,0.33,4.0,643,No,1
26.0,HighSchool,67019.0,2,RENT,20000.0,EDUCATION,0.3,4.0,639,No,1
24.0,Associate,67265.0,2,RENT,20000.0,HOMEIMPROVEMENT,0.3,2.0,525,No,1
25.0,Bachelor,66906.0,3,RENT,20000.0,DEBTCONSOLIDATION,0.3,3.0,666,No,1
26.0,Associate,59603.0,7,RENT,20000.0,HOMEIMPROVEMENT,0.34,3.0,642,No,1
25.0,HighSchool,67174.0,2,RENT,20000.0,VENTURE,0.3,4.0,646,No,1
23.0,Associate,66844.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.3,2.0,655,No,1
25.0,Associate,67482.0,6,RENT,20000.0,VENTURE,0.3,4.0,682,No,1
23.0,Master,69387.0,2,RENT,20000.0,EDUCATION,0.29,2.0,600,No,1
22.0,HighSchool,62379.0,0,RENT,20000.0,PERSONAL,0.32,4.0,641,No,1
22.0,Associate,70529.0,1,RENT,20000.0,DEBTCONSOLIDATION,0.28,2.0,593,No,1
23.0,Associate,71255.0,2,RENT,20000.0,DEBTCONSOLIDATION,0.28,3.0,654,No,1
26.0,Master,71761.0,3,RENT,20000.0,MEDICAL,0.28,3.0,665,No,1
26.0,Bachelor,64550.0,8,RENT,20000.0,PERSONAL,0.31,4.0,649,No,1
23.0,Bachelor,72969.0,1,RENT,20000.0,MEDICAL,0.27,2.0,579,No,1
24.0,Bachelor,66060.0,4,RENT,20000.0,VENTURE,0.3,2.0,671,No,1
24.0,Master,72762.0,6,RENT,20000.0,PERSONAL,0.27,2.0,677,No,1
25.0,Bachelor,65742.0,1,RENT,20000.0,PERSONAL,0.3,3.0,592,No,1
24.0,Bachelor,73352.0,1,RENT,20000.0,VENTURE,0.27,4.0,583,No,1
23.0,Master,65733.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.3,3.0,592,No,1
23.0,Associate,65802.0,3,RENT,20000.0,PERSONAL,0.3,2.0,628,No,1
22.0,Bachelor,72562.0,1,RENT,20000.0,EDUCATION,0.28,3.0,567,No,1
25.0,Associate,73028.0,1,RENT,20000.0,EDUCATION,0.27,2.0,654,No,1
25.0,Bachelor,73266.0,1,RENT,20000.0,EDUCATION,0.27,3.0,658,No,1
25.0,HighSchool,65555.0,1,RENT,20000.0,PERSONAL,0.31,3.0,667,No,1
24.0,HighSchool,65678.0,4,RENT,20000.0,PERSONAL,0.3,3.0,602,No,1
23.0,Bachelor,73286.0,3,RENT,20000.0,EDUCATION,0.27,2.0,687,No,1
25.0,HighSchool,65967.0,6,RENT,20000.0,DEBTCONSOLIDATION,0.3,4.0,662,No,1
24.0,HighSchool,73202.0,1,RENT,20000.0,PERSONAL,0.27,2.0,536,No,1
24.0,Bachelor,73058.0,3,RENT,20000.0,PERSONAL,0.27,4.0,647,No,1
26.0,HighSchool,72650.0,3,RENT,20000.0,HOMEIMPROVEMENT,0.28,4.0,606,No,1
23.0,HighSchool,66301.0,2,RENT,20000.0,PERSONAL,0.3,4.0,645,No,1
24.0,HighSchool,66951.0,2,RENT,20000.0,VENTURE,0.3,2.0,632,No,1
24.0,Bachelor,73899.0,0,RENT,20000.0,HOMEIMPROVEMENT,0.27,4.0,634,No,1
25.0,HighSchool,75578.0,2,RENT,20000.0,MEDICAL,0.26,3.0,574,No,1
24.0,HighSchool,68349.0,3,RENT,20000.0,EDUCATION,0.29,4.0,576,No,1
21.0,Bachelor,68120.0,0,RENT,20000.0,VENTURE,0.29,3.0,664,No,1
24.0,HighSchool,75484.0,2,RENT,20000.0,HOMEIMPROVEMENT,0.26,2.0,562,No,1
25.0,Bachelor,75802.0,2,RENT,20000.0,VENTURE,0.26,2.0,637,No,1
25.0,Master,76733.0,2,RENT,20000.0,MEDICAL,0.26,3.0,656,No,1
26.0,Bachelor,70484.0,4,RENT,20000.0,DEBTCONSOLIDATION,0.28,2.0,590,No,1
23.0,Bachelor,78886.0,1,RENT,20000.0,MEDICAL,0.25,3.0,653,No,1
23.0,Bachelor,79348.0,0,RENT,20000.0,MEDICAL,0.25,2.0,703,No,1
23.0,Bachelor,78597.0,1,RENT,20000.0,VENTURE,0.25,3.0,596,No,1
26.0,Bachelor,71856.0,6,RENT,20000.0,PERSONAL,0.28,4.0,610,No,1
23.0,Master,72259.0,2,RENT,20000.0,EDUCATION,0.28,4.0,650,No,1
21.0,Bachelor,25869.0,0,MORTGAGE,3500.0,DEBTCONSOLIDATION,0.14,2.0,579,No,1
26.0,Associate,79098.0,2,RENT,20000.0,DEBTCONSOLIDATION,0.25,2.0,534,No,1
25.0,Associate,71754.0,4,RENT,20000.0,PERSONAL,0.28,2.0,540,No,1
23.0,HighSchool,71688.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.28,2.0,584,No,1
23.0,Associate,79539.0,5,RENT,20000.0,DEBTCONSOLIDATION,0.25,2.0,584,No,1
24.0,HighSchool,75890.0,2,RENT,20000.0,DEBTCONSOLIDATION,0.26,4.0,595,No,1
25.0,Bachelor,77982.0,6,RENT,20000.0,HOMEIMPROVEMENT,0.26,4.0,699,No,1
23.0,Associate,67625.0,0,RENT,20000.0,MEDICAL,0.3,4.0,620,No,1
23.0,Associate,80180.0,0,RENT,20000.0,VENTURE,0.25,3.0,666,No,1
22.0,HighSchool,80179.0,0,RENT,20000.0,DEBTCONSOLIDATION,0.25,2.0,655,No,1
22.0,Bachelor,26137.0,0,MORTGAGE,1625.0,DEBTCONSOLIDATION,0.06,3.0,596,No,1
21.0,Associate,26112.0,0,MORTGAGE,4500.0,HOMEIMPROVEMENT,0.17,2.0,608,No,1
22.0,HighSchool,83759.0,1,RENT,20000.0,DEBTCONSOLIDATION,0.24,4.0,660,No,1
24.0,Bachelor,83573.0,1,RENT,20000.0,HOMEIMPROVEMENT,0.24,4.0,693,No,1
23.0,Associate,72279.0,2,RENT,20000.0,MEDICAL,0.28,3.0,688,No,1
26.0,Master,85207.0,2,RENT,20000.0,DEBTCONSOLIDATION,0.23,3.0,662,No,1
24.0,Associate,85232.0,5,RENT,20000.0,VENTURE,0.23,4.0,652,No,1
26.0,Master,86320.0,2,RENT,20000.0,HOMEIMPROVEMENT,0.23,2.0,655,No,1
23.0,HighSchool,74473.0,0,RENT,20000.0,MEDICAL,0.27,2.0,460,No,1
24.0,Master,87447.0,6,RENT,20000.0,DEBTCONSOLIDATION,0.23,4.0,632,No,1
22.0,Associate,76808.0,0,RENT,20000.0,MEDICAL,0.26,4.0,611,No,1
26.0,Bachelor,76420.0,2,RENT,20000.0,MEDICAL,0.26,3.0,656,No,1
25.0,HighSchool,89914.0,7,RENT,20000.0,PERSONAL,0.22,4.0,477,No,1
24.0,Master,26747.0,1,MORTGAGE,2000.0,DEBTCONSOLIDATION,0.07,2.0,704,No,1
23.0,Associate,92036.0,2,RENT,20000.0,HOMEIMPROVEMENT,0.22,4.0,648,No,1
22.0,Master,93070.0,0,RENT,20000.0,EDUCATION,0.21,4.0,662,No,1
24.0,Master,95807.0,5,RENT,20000.0,HOMEIMPROVEMENT,0.21,2.0,678,No,1
26.0,Bachelor,88672.0,2,RENT,20000.0,PERSONAL,0.23,2.0,571,No,1
23.0,HighSchool,94566.0,1,RENT,20000.0,HOMEIMPROVEMENT,0.21,2.0,611,No,1
25.0,Bachelor,27570.0,0,MORTGAGE,5875.0,EDUCATION,0.21,2.0,680,No,1
23.0,Bachelor,27666.0,0,MORTGAGE,1550.0,DEBTCONSOLIDATION,0.06,2.0,658,No,1
23.0,Bachelor,100420.0,4,RENT,20000.0,DEBTCONSOLIDATION,0.2,2.0,571,No,1
22.0,Associate,103798.0,0,RENT,20000.0,VENTURE,0.19,4.0,645,No,1
25.0,HighSchool,106741.0,1,RENT,20000.0,HOMEIMPROVEMENT,0.19,3.0,650,No,1
22.0,HighSchool,90648.0,0,RENT,20000.0,MEDICAL,0.22,4.0,653,No,1
23.0,Associate,90887.0,2,RENT,20000.0,MEDICAL,0.22,2.0,685,No,1
23.0,Associate,112700.0,0,RENT,20000.0,PERSONAL,0.18,3.0,559,No,1
23.0,Bachelor,114961.0,1,RENT,20000.0,DEBTCONSOLIDATION,0.17,2.0,654,No,1
25.0,Bachelor,117215.0,2,RENT,20000.0,PERSONAL,0.17,3.0,672,No,1
22.0,Associate,28518.0,0,MORTGAGE,7125.0,HOMEIMPROVEMENT,0.25,3.0,564,No,1
23.0,HighSchool,28149.0,0,MORTGAGE,3000.0,PERSONAL,0.11,2.0,626,No,1
25.0,Master,103168.0,1,RENT,20000.0,MEDICAL,0.19,2.0,662,No,1
22.0,HighSchool,28527.0,2,MORTGAGE,8300.0,PERSONAL,0.29,2.0,690,No,1
24.0,Master,166817.0,2,RENT,20000.0,VENTURE,0.12,3.0,681,No,1
23.0,HighSchool,28492.0,2,MORTGAGE,3600.0,HOMEIMPROVEMENT,0.13,3.0,502,No,1
26.0,Master,178602.0,6,RENT,20000.0,DEBTCONSOLIDATION,0.11,3.0,604,No,1
25.0,Associate,70930.0,0,RENT,19900.0,MEDICAL,0.28,4.0,578,No,1
25.0,HighSchool,28644.0,4,MORTGAGE,10000.0,PERSONAL,0.35,2.0,570,No,1
23.0,Associate,13059.0,0,RENT,1000.0,PERSONAL,0.08,2.0,541,No,1
22.0,HighSchool,13021.0,1,RENT,1000.0,HOMEIMPROVEMENT,0.08,4.0,610,No,1
21.0,Master,13197.0,1,RENT,1000.0,HOMEIMPROVEMENT,0.08,4.0,722,No,1
23.0,Master,13817.0,1,RENT,1000.0,MEDICAL,0.07,2.0,667,No,1
22.0,HighSchool,15102.0,1,RENT,1000.0,PERSONAL,0.07,3.0,559,No,1
22.0,Bachelor,16077.0,3,RENT,1000.0,PERSONAL,0.06,3.0,642,No,1
24.0,Bachelor,17683.0,0,RENT,1000.0,DEBTCONSOLIDATION,0.06,4.0,562,No,1
21.0,HighSchool,18221.0,0,RENT,1000.0,VENTURE,0.05,4.0,559,No,1
22.0,Associate,18290.0,2,RENT,1000.0,VENTURE,0.05,3.0,623,No,1
22.0,Associate,18923.0,0,RENT,1000.0,MEDICAL,0.05,3.0,599,No,1
21.0,Bachelor,20259.0,0,RENT,1000.0,VENTURE,0.05,3.0,604,No,1
23.0,HighSchool,48233.0,2,RENT,19000.0,EDUCATION,0.39,2.0,606,No,1
22.0,Associate,48844.0,0,RENT,19000.0,VENTURE,0.39,3.0,562,No,1
25.0,Master,57272.0,1,RENT,19000.0,MEDICAL,0.33,2.0,648,No,1
25.0,Bachelor,61342.0,1,RENT,19000.0,HOMEIMPROVEMENT,0.31,4.0,645,No,1
25.0,Bachelor,63600.0,0,RENT,19000.0,MEDICAL,0.3,4.0,610,No,1
26.0,HighSchool,57891.0,2,RENT,19000.0,PERSONAL,0.33,4.0,649,No,1
25.0,Bachelor,65799.0,2,RENT,19000.0,DEBTCONSOLIDATION,0.29,4.0,640,No,1
22.0,Master,66071.0,0,RENT,19000.0,VENTURE,0.29,4.0,664,No,1
23.0,Associate,66303.0,3,RENT,19000.0,PERSONAL,0.29,2.0,611,No,1
26.0,Bachelor,75656.0,7,RENT,19000.0,MEDICAL,0.25,2.0,621,No,1
25.0,Bachelor,29498.0,6,MORTGAGE,6000.0,MEDICAL,0.2,2.0,664,No,1
26.0,Bachelor,61142.0,1,RENT,18950.0,PERSONAL,0.31,3.0,632,No,1
26.0,Associate,67267.0,2,RENT,18800.0,DEBTCONSOLIDATION,0.28,2.0,505,No,1
22.0,Bachelor,44761.0,0,RENT,18725.0,VENTURE,0.42,3.0,667,No,1
22.0,HighSchool,52878.0,0,RENT,18550.0,DEBTCONSOLIDATION,0.35,4.0,694,No,1
24.0,Bachelor,42042.0,0,RENT,18500.0,MEDICAL,0.44,2.0,640,No,1
21.0,Associate,44065.0,0,RENT,18500.0,EDUCATION,0.42,3.0,690,No,1
22.0,Master,46436.0,0,RENT,18500.0,MEDICAL,0.4,4.0,673,No,1
25.0,HighSchool,67957.0,6,RENT,18500.0,DEBTCONSOLIDATION,0.27,3.0,619,No,1
24.0,Master,88481.0,1,RENT,18500.0,HOMEIMPROVEMENT,0.21,2.0,605,No,1
24.0,Bachelor,94624.0,1,RENT,18500.0,VENTURE,0.2,2.0,692,No,1
22.0,Associate,59476.0,3,RENT,18400.0,PERSONAL,0.31,2.0,653,No,1
22.0,Bachelor,61014.0,0,RENT,18400.0,DEBTCONSOLIDATION,0.3,2.0,649,No,1
22.0,HighSchool,29823.0,0,MORTGAGE,5000.0,VENTURE,0.17,4.0,655,No,1
22.0,HighSchool,42149.0,1,RENT,18250.0,VENTURE,0.43,3.0,571,No,1
24.0,Bachelor,42910.0,1,RENT,18250.0,PERSONAL,0.43,4.0,631,No,1
25.0,Master,42253.0,3,RENT,18250.0,VENTURE,0.43,3.0,587,No,1
23.0,Master,52308.0,0,RENT,18250.0,MEDICAL,0.35,3.0,657,No,1
22.0,Bachelor,45672.0,0,RENT,18250.0,PERSONAL,0.4,2.0,561,No,1
24.0,HighSchool,56134.0,0,RENT,18250.0,VENTURE,0.33,4.0,684,No,1
23.0,HighSchool,56040.0,0,RENT,18250.0,PERSONAL,0.33,2.0,590,No,1
25.0,Bachelor,56207.0,0,RENT,18250.0,DEBTCONSOLIDATION,0.32,3.0,610,No,1
25.0,HighSchool,67109.0,1,RENT,18250.0,VENTURE,0.27,2.0,594,No,1
25.0,Associate,59820.0,1,RENT,18250.0,VENTURE,0.31,3.0,609,No,1
22.0,HighSchool,60829.0,1,RENT,18250.0,DEBTCONSOLIDATION,0.3,3.0,633,No,1
23.0,Associate,60902.0,0,RENT,18225.0,VENTURE,0.3,2.0,685,No,1
26.0,Associate,53842.0,3,RENT,18225.0,HOMEIMPROVEMENT,0.34,4.0,663,No,1
24.0,HighSchool,43839.0,1,RENT,18200.0,VENTURE,0.42,4.0,562,No,1
25.0,Associate,44695.0,3,RENT,18200.0,PERSONAL,0.41,4.0,647,No,1
22.0,Associate,44500.0,0,RENT,18200.0,DEBTCONSOLIDATION,0.41,3.0,601,No,1
24.0,Bachelor,66842.0,3,RENT,18200.0,EDUCATION,0.27,2.0,639,No,1
23.0,Associate,33227.0,0,RENT,18000.0,VENTURE,0.54,4.0,679,No,1
23.0,Bachelor,41153.0,3,RENT,18000.0,VENTURE,0.44,4.0,662,No,1
21.0,Bachelor,44105.0,0,RENT,18000.0,PERSONAL,0.41,3.0,654,No,1
21.0,Bachelor,38061.0,1,RENT,18000.0,EDUCATION,0.47,4.0,693,No,1
23.0,Master,48706.0,0,RENT,18000.0,EDUCATION,0.37,4.0,662,No,1
25.0,Master,48986.0,3,RENT,18000.0,MEDICAL,0.37,3.0,675,No,1
25.0,Bachelor,51103.0,4,RENT,18000.0,VENTURE,0.35,2.0,642,No,1
24.0,HighSchool,52304.0,0,RENT,18000.0,DEBTCONSOLIDATION,0.34,2.0,487,No,1
24.0,HighSchool,52468.0,4,RENT,18000.0,MEDICAL,0.34,2.0,608,No,1
22.0,HighSchool,53665.0,0,RENT,18000.0,EDUCATION,0.34,4.0,664,No,1
24.0,Master,53603.0,0,RENT,18000.0,VENTURE,0.34,2.0,660,No,1
25.0,Associate,47902.0,2,RENT,18000.0,MEDICAL,0.38,3.0,654,No,1
22.0,HighSchool,57121.0,0,RENT,18000.0,MEDICAL,0.32,2.0,672,No,1
22.0,HighSchool,58364.0,0,RENT,18000.0,EDUCATION,0.31,2.0,591,No,1
24.0,Associate,51764.0,0,RENT,18000.0,HOMEIMPROVEMENT,0.35,3.0,618,No,1
24.0,Bachelor,53028.0,2,RENT,18000.0,DEBTCONSOLIDATION,0.34,2.0,709,No,1
24.0,Master,61117.0,0,RENT,18000.0,MEDICAL,0.29,4.0,674,No,1
24.0,Bachelor,61070.0,1,RENT,18000.0,VENTURE,0.29,4.0,628,No,1
23.0,Bachelor,29966.0,1,MORTGAGE,5000.0,MEDICAL,0.17,2.0,673,No,1
26.0,HighSchool,60841.0,7,RENT,18000.0,EDUCATION,0.3,3.0,651,No,1
22.0,HighSchool,60669.0,0,RENT,18000.0,VENTURE,0.3,2.0,618,No,1
22.0,Master,63084.0,0,RENT,18000.0,EDUCATION,0.29,4.0,641,No,1
25.0,Bachelor,63657.0,4,RENT,18000.0,VENTURE,0.28,4.0,572,No,1
22.0,Master,63459.0,2,RENT,18000.0,VENTURE,0.28,4.0,683,No,1
25.0,Associate,63913.0,3,RENT,18000.0,VENTURE,0.28,2.0,647,No,1
22.0,Bachelor,57005.0,0,RENT,18000.0,DEBTCONSOLIDATION,0.32,3.0,554,No,1
24.0,HighSchool,58556.0,0,RENT,18000.0,PERSONAL,0.31,2.0,634,No,1
25.0,Associate,67108.0,3,RENT,18000.0,EDUCATION,0.27,2.0,594,No,1
25.0,HighSchool,67409.0,4,RENT,18000.0,HOMEIMPROVEMENT,0.27,4.0,646,No,1
23.0,Bachelor,30059.0,0,MORTGAGE,1375.0,MEDICAL,0.05,4.0,506,No,1
24.0,Bachelor,68258.0,2,RENT,18000.0,EDUCATION,0.26,3.0,671,No,1
21.0,Bachelor,60821.0,0,RENT,18000.0,EDUCATION,0.3,2.0,530,No,1
25.0,HighSchool,70432.0,6,RENT,18000.0,VENTURE,0.26,4.0,609,No,1
21.0,Bachelor,63842.0,0,RENT,18000.0,MEDICAL,0.28,2.0,678,No,1
26.0,HighSchool,64459.0,4,RENT,18000.0,VENTURE,0.28,3.0,661,No,1
26.0,Doctorate,29960.0,5,MORTGAGE,5000.0,MEDICAL,0.17,3.0,664,No,1
24.0,HighSchool,71798.0,1,RENT,18000.0,HOMEIMPROVEMENT,0.25,4.0,603,No,1
26.0,Master,71618.0,1,RENT,18000.0,VENTURE,0.25,4.0,675,No,1
26.0,Bachelor,73027.0,5,RENT,18000.0,HOMEIMPROVEMENT,0.25,2.0,662,No,1
25.0,Master,66195.0,2,RENT,18000.0,MEDICAL,0.27,2.0,668,No,1
25.0,Master,78750.0,5,RENT,18000.0,PERSONAL,0.23,4.0,718,No,1
24.0,Associate,80615.0,4,RENT,18000.0,PERSONAL,0.22,4.0,584,No,1
25.0,Master,29110.0,2,MORTGAGE,3500.0,PERSONAL,0.12,2.0,532,No,1
23.0,HighSchool,29589.0,2,MORTGAGE,2800.0,DEBTCONSOLIDATION,0.09,3.0,613,No,1
23.0,HighSchool,93092.0,0,RENT,18000.0,DEBTCONSOLIDATION,0.19,4.0,540,No,1
23.0,Master,106067.0,1,RENT,18000.0,MEDICAL,0.17,3.0,677,No,1
23.0,Bachelor,75751.0,0,RENT,17800.0,MEDICAL,0.23,3.0,706,No,1
22.0,Associate,58463.0,2,RENT,17750.0,DEBTCONSOLIDATION,0.3,4.0,631,No,1
